年份,性別,地區,縣市,cancer,癌症發生數,平均年齡,年齡中位數
2013,男,外島,金門縣,肝,25,62.20,62.00
2013,男,外島,金門縣,肺,22,70.50,75.00
2013,男,外島,金門縣,皮膚,2,60.00,60.00
2013,男,外島,金門縣,攝護腺,8,74.80,74.00
2013,男,外島,金門縣,甲狀腺,3,55.00,61.00
2013,男,外島,金門縣,白血病,5,64.00,64.00
2013,男,外島,金門縣,非何杰金氏淋巴瘤,6,70.70,78.50
2013,男,外島,連江縣,胃,1,60.00,60.00
2013,男,外島,連江縣,大腸,2,54.00,54.00
2013,男,外島,連江縣,肝,5,66.60,57.00
2013,男,外島,連江縣,肺,1,70.00,70.00
2013,男,外島,連江縣,甲狀腺,3,46.70,50.00
2013,男,外島,連江縣,非何杰金氏淋巴瘤,1,65.00,65.00
2013,女,北北基,台北市,口腔,69,64.30,62.00
2013,女,北北基,台北市,食道,12,63.80,59.50
2013,女,北北基,台北市,胃,197,66.30,65.00
2013,女,北北基,台北市,大腸,835,67.50,68.00
2013,女,北北基,台北市,肝,311,70.60,71.00
2013,女,北北基,台北市,肺,674,67.20,67.00
2013,女,北北基,台北市,皮膚,179,71.40,73.00
2013,女,北北基,台北市,女性乳房,1711,56.50,55.00
2013,女,北北基,台北市,女性生殖器癌症,2,63.00,63.00
2013,女,北北基,台北市,女性生殖器癌症,153,59.90,58.00
2013,女,北北基,台北市,女性生殖器癌症,295,55.80,56.00
2013,女,北北基,台北市,女性生殖器癌症,189,54.30,53.00
2013,女,北北基,台北市,甲狀腺,373,50.10,50.00
2013,女,北北基,台北市,白血病,122,56.00,59.00
2013,女,北北基,台北市,非何杰金氏淋巴瘤,141,63.00,62.00
2013,女,中彰投,台中市,口腔,72,59.80,62.00
2013,女,中彰投,台中市,食道,17,61.10,58.00
2013,女,中彰投,台中市,胃,116,67.00,69.00
2013,女,中彰投,台中市,大腸,739,63.80,63.00
2013,女,中彰投,台中市,肝,401,68.90,70.00
2013,女,中彰投,台中市,肺,498,64.00,63.00
2013,女,中彰投,台中市,皮膚,160,70.60,74.00
2013,女,中彰投,台中市,女性乳房,1305,53.50,52.00
2013,女,中彰投,台中市,女性生殖器癌症,2,46.50,46.50
2013,女,中彰投,台中市,女性生殖器癌症,184,55.50,53.00
2013,女,中彰投,台中市,女性生殖器癌症,247,54.20,54.00
2013,女,中彰投,台中市,女性生殖器癌症,198,49.50,51.00
2013,女,中彰投,台中市,甲狀腺,230,47.70,48.00
2013,女,中彰投,台中市,白血病,118,49.00,54.00
2013,女,中彰投,台中市,非何杰金氏淋巴瘤,116,64.80,67.50
2013,女,雲嘉南,台南市,口腔,30,61.60,61.00
2013,女,雲嘉南,台南市,食道,11,67.90,62.00
2013,女,雲嘉南,台南市,胃,96,64.30,64.50
2013,女,雲嘉南,台南市,大腸,622,67.00,68.00
2013,女,雲嘉南,台南市,肝,396,69.40,71.00
2013,女,雲嘉南,台南市,肺,385,67.00,68.00
2013,女,雲嘉南,台南市,皮膚,247,72.70,77.00
2013,女,雲嘉南,台南市,女性乳房,892,55.20,54.00
2013,女,雲嘉南,台南市,女性生殖器癌症,124,59.50,58.00
2013,女,雲嘉南,台南市,女性生殖器癌症,153,55.40,55.00
2013,女,雲嘉南,台南市,女性生殖器癌症,111,52.20,54.00
2013,女,雲嘉南,台南市,甲狀腺,224,50.40,50.50
2013,女,雲嘉南,台南市,白血病,80,54.00,57.50
2013,女,雲嘉南,台南市,非何杰金氏淋巴瘤,80,65.30,67.50
2013,女,高屏,高雄市,口腔,63,64.00,65.00
2013,女,高屏,高雄市,食道,19,62.70,59.00
2013,女,高屏,高雄市,胃,171,65.10,66.00
2013,女,高屏,高雄市,大腸,796,65.00,65.00
2013,女,高屏,高雄市,肝,490,68.60,69.00
2013,女,高屏,高雄市,肺,612,65.20,65.00
2013,女,高屏,高雄市,皮膚,268,70.70,73.00
2013,女,高屏,高雄市,女性乳房,1446,54.70,54.00
2013,女,高屏,高雄市,女性生殖器癌症,2,60.50,60.50
2013,女,高屏,高雄市,女性生殖器癌症,215,58.40,58.00
2013,女,高屏,高雄市,女性生殖器癌症,237,55.10,56.00
2013,女,高屏,高雄市,女性生殖器癌症,136,53.40,54.00
2013,女,高屏,高雄市,甲狀腺,281,49.40,50.00
2013,女,高屏,高雄市,白血病,97,54.80,59.00
2013,女,高屏,高雄市,非何杰金氏淋巴瘤,126,61.10,62.50
2013,女,北北基,基隆市,口腔,16,60.10,60.50
2013,女,北北基,基隆市,食道,4,70.80,74.00
2013,女,北北基,基隆市,胃,30,68.40,69.00
2013,女,北北基,基隆市,大腸,112,65.80,68.50
2013,女,北北基,基隆市,肝,62,67.10,69.00
2013,女,北北基,基隆市,肺,82,67.70,69.00
2013,女,北北基,基隆市,皮膚,9,65.40,66.00
2013,女,北北基,基隆市,女性乳房,199,55.70,55.00
2013,女,北北基,基隆市,女性生殖器癌症,29,62.50,64.00
2013,女,北北基,基隆市,女性生殖器癌症,38,53.50,55.00
2013,女,北北基,基隆市,女性生殖器癌症,19,55.00,55.00
2013,女,北北基,基隆市,甲狀腺,46,48.50,48.50
2013,女,北北基,基隆市,白血病,15,52.30,56.00
2013,女,北北基,基隆市,非何杰金氏淋巴瘤,23,65.00,65.00
2013,女,北北基,新北市,口腔,93,58.60,60.00
2013,女,北北基,新北市,食道,27,66.20,69.00
2013,女,北北基,新北市,胃,271,66.10,67.00
2013,女,北北基,新北市,大腸,1164,64.20,64.00
2013,女,北北基,新北市,肝,480,69.10,70.00
2013,女,北北基,新北市,肺,784,64.90,63.50
2013,女,北北基,新北市,皮膚,197,68.90,70.00
2013,女,北北基,新北市,女性乳房,2212,53.80,53.00
2013,女,北北基,新北市,女性生殖器癌症,1,49.00,49.00
2013,女,北北基,新北市,女性生殖器癌症,289,55.80,54.00
2013,女,北北基,新北市,女性生殖器癌症,409,54.60,54.00
2013,女,北北基,新北市,女性生殖器癌症,271,52.30,53.00
2013,女,北北基,新北市,甲狀腺,484,48.30,48.00
2013,女,北北基,新北市,白血病,151,54.00,58.00
2013,女,北北基,新北市,非何杰金氏淋巴瘤,183,61.10,62.00
2013,女,桃竹苗,桃園市,口腔,52,55.60,53.50
2013,女,桃竹苗,桃園市,食道,16,64.90,59.50
2013,女,桃竹苗,桃園市,胃,98,63.50,64.50
2013,女,桃竹苗,桃園市,大腸,476,64.10,63.00
2013,女,桃竹苗,桃園市,肝,228,68.00,71.00
2013,女,桃竹苗,桃園市,肺,331,65.30,65.00
2013,女,桃竹苗,桃園市,皮膚,74,68.80,73.00
2013,女,桃竹苗,桃園市,女性乳房,897,53.50,52.00
2013,女,桃竹苗,桃園市,女性生殖器癌症,1,55.00,55.00
2013,女,桃竹苗,桃園市,女性生殖器癌症,145,54.30,52.00
2013,女,桃竹苗,桃園市,女性生殖器癌症,152,53.70,53.00
2013,女,桃竹苗,桃園市,女性生殖器癌症,92,53.20,52.50
2013,女,桃竹苗,桃園市,甲狀腺,142,45.10,45.00
2013,女,桃竹苗,桃園市,白血病,72,54.50,57.00
2013,女,桃竹苗,桃園市,非何杰金氏淋巴瘤,71,61.30,62.00
2013,女,東部,宜蘭縣,口腔,5,60.20,54.00
2013,女,東部,宜蘭縣,食道,3,64.00,55.00
2013,女,東部,宜蘭縣,胃,43,73.40,74.00
2013,女,東部,宜蘭縣,大腸,141,66.90,67.00
2013,女,東部,宜蘭縣,肝,76,70.00,72.50
2013,女,東部,宜蘭縣,肺,111,69.70,71.00
2013,女,東部,宜蘭縣,皮膚,41,74.30,75.00
2013,女,東部,宜蘭縣,女性乳房,209,55.90,54.00
2013,女,東部,宜蘭縣,女性生殖器癌症,1,64.00,64.00
2013,女,東部,宜蘭縣,女性生殖器癌症,21,61.30,55.00
2013,女,東部,宜蘭縣,女性生殖器癌症,32,55.00,52.50
2013,女,東部,宜蘭縣,女性生殖器癌症,27,49.30,52.00
2013,女,東部,宜蘭縣,甲狀腺,36,49.30,49.00
2013,女,東部,宜蘭縣,白血病,15,49.50,51.00
2013,女,東部,宜蘭縣,非何杰金氏淋巴瘤,22,60.90,60.50
2013,女,桃竹苗,苗栗縣,口腔,18,54.20,56.00
2013,女,桃竹苗,苗栗縣,食道,1,70.00,70.00
2013,女,桃竹苗,苗栗縣,胃,31,69.80,75.00
2013,女,桃竹苗,苗栗縣,大腸,161,67.20,70.00
2013,女,桃竹苗,苗栗縣,肝,100,68.90,71.00
2013,女,桃竹苗,苗栗縣,肺,105,68.00,70.00
2013,女,桃竹苗,苗栗縣,皮膚,41,75.20,78.00
2013,女,桃竹苗,苗栗縣,女性乳房,217,56.20,56.00
2013,女,桃竹苗,苗栗縣,女性生殖器癌症,46,62.50,59.50
2013,女,桃竹苗,苗栗縣,女性生殖器癌症,43,53.80,55.00
2013,女,桃竹苗,苗栗縣,女性生殖器癌症,23,54.30,56.00
2013,女,桃竹苗,苗栗縣,甲狀腺,44,52.50,50.00
2013,女,桃竹苗,苗栗縣,白血病,13,53.80,61.00
2013,女,桃竹苗,苗栗縣,非何杰金氏淋巴瘤,28,65.90,68.00
2013,女,中彰投,彰化縣,口腔,27,63.70,62.00
2013,女,中彰投,彰化縣,食道,10,69.40,75.00
2013,女,中彰投,彰化縣,胃,66,67.30,71.00
2013,女,中彰投,彰化縣,大腸,376,66.80,71.00
2013,女,中彰投,彰化縣,肝,235,70.30,72.00
2013,女,中彰投,彰化縣,肺,245,67.00,69.00
2013,女,中彰投,彰化縣,皮膚,102,72.70,77.00
2013,女,中彰投,彰化縣,女性乳房,511,55.50,55.00
2013,女,中彰投,彰化縣,女性生殖器癌症,2,43.00,43.00
2013,女,中彰投,彰化縣,女性生殖器癌症,87,57.20,54.00
2013,女,中彰投,彰化縣,女性生殖器癌症,83,54.00,54.00
2013,女,中彰投,彰化縣,女性生殖器癌症,61,53.70,52.00
2013,女,中彰投,彰化縣,甲狀腺,129,46.70,46.00
2013,女,中彰投,彰化縣,白血病,50,55.50,60.00
2013,女,中彰投,彰化縣,非何杰金氏淋巴瘤,60,59.70,61.50
2013,女,中彰投,南投縣,口腔,20,59.30,56.00
2013,女,中彰投,南投縣,食道,1,61.00,61.00
2013,女,中彰投,南投縣,胃,21,62.70,62.00
2013,女,中彰投,南投縣,大腸,130,69.20,72.50
2013,女,中彰投,南投縣,肝,65,69.60,73.00
2013,女,中彰投,南投縣,肺,91,67.10,69.00
2013,女,中彰投,南投縣,皮膚,47,69.60,71.00
2013,女,中彰投,南投縣,女性乳房,201,55.70,55.00
2013,女,中彰投,南投縣,女性生殖器癌症,47,63.50,65.00
2013,女,中彰投,南投縣,女性生殖器癌症,44,53.60,53.00
2013,女,中彰投,南投縣,女性生殖器癌症,22,49.90,49.50
2013,女,中彰投,南投縣,甲狀腺,39,46.90,47.00
2013,女,中彰投,南投縣,白血病,16,55.90,60.50
2013,女,中彰投,南投縣,非何杰金氏淋巴瘤,34,59.70,62.00
2013,女,雲嘉南,雲林縣,口腔,21,70.70,73.00
2013,女,雲嘉南,雲林縣,食道,4,71.30,71.00
2013,女,雲嘉南,雲林縣,胃,47,69.80,73.00
2013,女,雲嘉南,雲林縣,大腸,183,67.90,70.00
2013,女,雲嘉南,雲林縣,肝,186,69.70,71.00
2013,女,雲嘉南,雲林縣,肺,166,66.80,67.00
2013,女,雲嘉南,雲林縣,皮膚,84,73.70,76.50
2013,女,雲嘉南,雲林縣,女性乳房,224,55.50,55.00
2013,女,雲嘉南,雲林縣,女性生殖器癌症,2,63.00,63.00
2013,女,雲嘉南,雲林縣,女性生殖器癌症,40,62.90,61.50
2013,女,雲嘉南,雲林縣,女性生殖器癌症,39,54.40,53.00
2013,女,雲嘉南,雲林縣,女性生殖器癌症,39,51.00,50.00
2013,女,雲嘉南,雲林縣,甲狀腺,60,49.00,49.50
2013,女,雲嘉南,雲林縣,白血病,25,60.60,70.00
2013,女,雲嘉南,雲林縣,非何杰金氏淋巴瘤,27,63.70,71.00
2013,女,高屏,屏東縣,口腔,39,60.20,62.00
2013,女,高屏,屏東縣,食道,5,61.80,69.00
2013,女,高屏,屏東縣,胃,37,72.00,73.00
2013,女,高屏,屏東縣,大腸,245,66.50,69.00
2013,女,高屏,屏東縣,肝,150,68.20,70.50
2013,女,高屏,屏東縣,肺,184,66.40,67.00
2013,女,高屏,屏東縣,皮膚,96,73.50,75.00
2013,女,高屏,屏東縣,女性乳房,392,55.40,55.00
2013,女,高屏,屏東縣,女性生殖器癌症,73,58.40,57.00
2013,女,高屏,屏東縣,女性生殖器癌症,65,56.40,57.00
2013,女,高屏,屏東縣,女性生殖器癌症,41,47.50,47.00
2013,女,高屏,屏東縣,甲狀腺,71,49.20,50.00
2013,女,高屏,屏東縣,白血病,19,52.50,54.00
2013,女,高屏,屏東縣,非何杰金氏淋巴瘤,29,60.20,64.00
2013,女,東部,花蓮縣,口腔,23,62.70,65.00
2013,女,東部,花蓮縣,食道,10,67.60,68.00
2013,女,東部,花蓮縣,胃,27,68.30,71.00
2013,女,東部,花蓮縣,大腸,70,66.10,66.00
2013,女,東部,花蓮縣,肝,55,71.10,71.00
2013,女,東部,花蓮縣,肺,72,66.60,63.00
2013,女,東部,花蓮縣,皮膚,28,63.30,64.50
2013,女,東部,花蓮縣,女性乳房,153,56.40,56.00
2013,女,東部,花蓮縣,女性生殖器癌症,1,45.00,45.00
2013,女,東部,花蓮縣,女性生殖器癌症,18,64.80,69.00
2013,女,東部,花蓮縣,女性生殖器癌症,34,54.70,55.00
2013,女,東部,花蓮縣,女性生殖器癌症,13,51.50,55.00
2013,女,東部,花蓮縣,甲狀腺,32,49.50,51.50
2013,女,東部,花蓮縣,白血病,10,53.20,55.50
2013,女,東部,花蓮縣,非何杰金氏淋巴瘤,11,52.60,49.00
2013,女,東部,台東縣,口腔,24,63.80,63.50
2013,女,東部,台東縣,食道,4,74.30,74.00
2013,女,東部,台東縣,胃,13,71.60,75.00
2013,女,東部,台東縣,大腸,50,70.60,71.50
2013,女,東部,台東縣,肝,41,68.60,71.00
2013,女,東部,台東縣,肺,57,68.30,73.00
2013,女,東部,台東縣,皮膚,23,68.40,73.00
2013,女,東部,台東縣,女性乳房,82,53.90,52.00
2013,女,東部,台東縣,女性生殖器癌症,8,53.40,46.50
2013,女,東部,台東縣,女性生殖器癌症,16,57.00,57.50
2013,女,東部,台東縣,女性生殖器癌症,8,46.80,51.00
2013,女,東部,台東縣,甲狀腺,13,49.60,49.00
2013,女,東部,台東縣,白血病,6,60.50,64.50
2013,女,東部,台東縣,非何杰金氏淋巴瘤,5,65.80,74.00
2014,全,北北基,台北市,口腔,499,58.90,57.00
2014,全,北北基,台北市,食道,206,63.90,61.00
2014,全,北北基,台北市,胃,523,70.80,72.00
2014,全,北北基,台北市,大腸,1970,67.00,67.00
2014,全,北北基,台北市,肝,972,67.00,67.00
2014,全,北北基,台北市,肺,1575,68.00,69.00
2014,全,北北基,台北市,皮膚,355,70.60,73.00
2014,全,北北基,台北市,甲狀腺,524,50.50,50.50
2014,全,北北基,台北市,白血病,284,60.90,62.00
2014,全,北北基,台北市,非何杰金氏淋巴瘤,327,65.50,68.00
2014,全,中彰投,台中市,口腔,873,55.60,55.00
2014,全,中彰投,台中市,食道,306,58.30,56.00
2014,全,中彰投,台中市,胃,387,67.50,67.00
2014,全,中彰投,台中市,大腸,1644,65.00,65.00
2014,全,中彰投,台中市,肝,1126,64.80,65.00
2014,全,中彰投,台中市,肺,1229,66.30,66.00
2014,全,中彰投,台中市,皮膚,355,68.10,71.00
2014,全,中彰投,台中市,甲狀腺,302,49.50,49.00
2014,全,中彰投,台中市,白血病,266,55.00,59.50
2014,全,中彰投,台中市,非何杰金氏淋巴瘤,281,60.90,62.00
2014,全,雲嘉南,台南市,口腔,560,55.70,55.00
2014,全,雲嘉南,台南市,食道,208,57.20,56.00
2014,全,雲嘉南,台南市,胃,307,69.20,70.00
2014,全,雲嘉南,台南市,大腸,1527,66.00,66.00
2014,全,雲嘉南,台南市,肝,1288,65.20,65.00
2014,全,雲嘉南,台南市,肺,1071,67.20,69.00
2014,全,雲嘉南,台南市,皮膚,486,72.70,75.50
2014,全,雲嘉南,台南市,甲狀腺,269,49.30,48.00
2014,全,雲嘉南,台南市,白血病,179,58.60,61.00
2014,全,雲嘉南,台南市,非何杰金氏淋巴瘤,201,64.70,65.00
2014,全,高屏,高雄市,口腔,1077,55.50,55.00
2014,全,高屏,高雄市,食道,332,57.80,56.00
2014,全,高屏,高雄市,胃,432,67.20,66.00
2014,全,高屏,高雄市,大腸,2150,65.60,65.00
2014,全,高屏,高雄市,肝,1596,64.80,65.00
2014,全,高屏,高雄市,肺,1591,66.70,67.00
2014,全,高屏,高雄市,皮膚,583,69.60,72.00
2014,全,高屏,高雄市,甲狀腺,422,51.20,53.00
2014,全,高屏,高雄市,白血病,288,56.20,60.00
2014,全,高屏,高雄市,非何杰金氏淋巴瘤,303,62.60,63.00
2014,全,北北基,基隆市,口腔,104,54.10,54.00
2014,全,北北基,基隆市,食道,44,60.40,58.50
2014,全,北北基,基隆市,胃,96,68.90,69.50
2014,全,北北基,基隆市,大腸,271,67.90,67.00
2014,全,北北基,基隆市,肝,188,65.40,65.50
2014,全,北北基,基隆市,肺,225,67.60,69.00
2014,全,北北基,基隆市,皮膚,29,64.90,65.00
2014,全,北北基,基隆市,甲狀腺,50,46.40,44.00
2014,全,北北基,基隆市,白血病,34,67.10,70.00
2014,全,北北基,基隆市,非何杰金氏淋巴瘤,51,58.50,61.00
2014,全,北北基,新北市,口腔,1228,55.50,54.00
2014,全,北北基,新北市,食道,381,60.60,58.00
2014,全,北北基,新北市,胃,694,68.50,69.00
2014,全,北北基,新北市,大腸,2612,64.40,64.00
2014,全,北北基,新北市,肝,1615,64.10,64.00
2014,全,北北基,新北市,肺,2218,66.30,66.00
2014,全,北北基,新北市,皮膚,396,65.70,67.00
2014,全,北北基,新北市,甲狀腺,720,48.80,49.00
2014,全,北北基,新北市,白血病,372,55.70,58.00
2014,全,北北基,新北市,非何杰金氏淋巴瘤,397,60.20,62.00
2014,全,桃竹苗,桃園市,口腔,526,54.80,54.00
2014,全,桃竹苗,桃園市,食道,214,58.70,57.00
2014,全,桃竹苗,桃園市,胃,304,66.70,65.50
2014,全,桃竹苗,桃園市,大腸,1214,65.00,65.00
2014,全,桃竹苗,桃園市,肝,720,63.40,63.00
2014,全,桃竹苗,桃園市,肺,946,66.70,66.00
2014,全,桃竹苗,桃園市,皮膚,214,70.40,75.00
2014,全,桃竹苗,桃園市,甲狀腺,261,48.10,48.00
2014,全,桃竹苗,桃園市,白血病,194,53.30,59.00
2014,全,桃竹苗,桃園市,非何杰金氏淋巴瘤,196,59.00,60.00
2014,全,東部,宜蘭縣,口腔,132,53.80,54.00
2014,全,東部,宜蘭縣,食道,75,60.90,58.00
2014,全,東部,宜蘭縣,胃,125,71.20,75.00
2014,全,東部,宜蘭縣,大腸,331,68.40,70.00
2014,全,東部,宜蘭縣,肝,266,65.40,65.00
2014,全,東部,宜蘭縣,肺,310,68.80,71.00
2014,全,東部,宜蘭縣,皮膚,106,72.20,75.00
2014,全,東部,宜蘭縣,甲狀腺,65,49.80,51.00
2014,全,東部,宜蘭縣,白血病,48,59.80,63.50
2014,全,東部,宜蘭縣,非何杰金氏淋巴瘤,49,64.00,66.00
2014,全,桃竹苗,苗栗縣,口腔,169,51.80,50.00
2014,全,桃竹苗,苗栗縣,食道,81,56.00,54.00
2014,全,桃竹苗,苗栗縣,胃,94,68.60,73.00
2014,全,桃竹苗,苗栗縣,大腸,384,68.20,70.00
2014,全,桃竹苗,苗栗縣,肝,292,66.10,66.00
2014,全,桃竹苗,苗栗縣,肺,267,69.10,71.00
2014,全,桃竹苗,苗栗縣,皮膚,84,71.70,74.00
2014,全,桃竹苗,苗栗縣,甲狀腺,82,50.00,51.00
2014,全,桃竹苗,苗栗縣,白血病,55,59.40,64.00
2014,全,桃竹苗,苗栗縣,非何杰金氏淋巴瘤,62,66.90,70.00
2014,全,中彰投,彰化縣,口腔,565,57.50,56.00
2014,全,中彰投,彰化縣,食道,159,60.70,59.00
2014,全,中彰投,彰化縣,胃,194,70.10,72.00
2014,全,中彰投,彰化縣,大腸,910,66.90,69.00
2014,全,中彰投,彰化縣,肝,679,66.60,68.00
2014,全,中彰投,彰化縣,肺,832,68.00,70.00
2014,全,中彰投,彰化縣,皮膚,219,72.30,76.00
2014,全,中彰投,彰化縣,甲狀腺,172,50.40,51.00
2014,全,中彰投,彰化縣,白血病,125,59.70,65.00
2014,全,中彰投,彰化縣,非何杰金氏淋巴瘤,136,63.20,63.00
2014,全,中彰投,南投縣,口腔,231,55.90,55.00
2014,全,中彰投,南投縣,食道,66,57.10,54.00
2014,全,中彰投,南投縣,胃,58,69.10,68.50
2014,全,中彰投,南投縣,大腸,325,67.80,71.00
2014,全,中彰投,南投縣,肝,251,65.90,66.00
2014,全,中彰投,南投縣,肺,291,69.20,71.00
2014,全,中彰投,南投縣,皮膚,81,72.70,75.00
2014,全,中彰投,南投縣,甲狀腺,51,48.40,51.00
2014,全,中彰投,南投縣,白血病,58,61.80,65.00
2014,全,中彰投,南投縣,非何杰金氏淋巴瘤,42,64.60,68.00
2014,全,雲嘉南,雲林縣,口腔,378,57.60,57.00
2014,全,雲嘉南,雲林縣,食道,104,58.20,55.00
2014,全,雲嘉南,雲林縣,胃,93,71.70,71.00
2014,全,雲嘉南,雲林縣,大腸,499,68.50,70.00
2014,全,雲嘉南,雲林縣,肝,650,66.10,66.00
2014,全,雲嘉南,雲林縣,肺,477,69.00,70.00
2014,全,雲嘉南,雲林縣,皮膚,148,72.90,76.00
2014,全,雲嘉南,雲林縣,甲狀腺,94,49.10,50.00
2014,全,雲嘉南,雲林縣,白血病,72,59.30,63.00
2014,全,雲嘉南,雲林縣,非何杰金氏淋巴瘤,68,58.90,63.00
2014,全,高屏,屏東縣,口腔,406,56.10,55.00
2014,全,高屏,屏東縣,食道,123,56.30,56.00
2014,全,高屏,屏東縣,胃,116,68.80,68.50
2014,全,高屏,屏東縣,大腸,562,65.70,65.00
2014,全,高屏,屏東縣,肝,481,63.20,63.00
2014,全,高屏,屏東縣,肺,442,67.00,67.00
2014,全,高屏,屏東縣,皮膚,199,72.10,74.00
2014,全,高屏,屏東縣,甲狀腺,100,52.40,52.00
2014,全,高屏,屏東縣,白血病,57,58.30,61.00
2014,全,高屏,屏東縣,非何杰金氏淋巴瘤,88,64.20,63.00
2014,全,外島,澎湖縣,口腔,18,48.30,49.00
2014,全,外島,澎湖縣,食道,7,53.60,48.00
2014,全,外島,澎湖縣,胃,14,75.80,80.50
2014,全,外島,澎湖縣,大腸,63,71.10,73.00
2014,全,外島,澎湖縣,肝,48,63.30,62.00
2014,全,外島,澎湖縣,肺,52,72.90,76.00
2014,全,外島,澎湖縣,皮膚,21,76.40,77.00
2014,全,外島,澎湖縣,甲狀腺,10,53.80,55.50
2014,全,外島,澎湖縣,白血病,6,59.70,73.00
2014,全,外島,澎湖縣,非何杰金氏淋巴瘤,4,65.80,61.00
2014,全,東部,花蓮縣,口腔,199,57.10,57.00
2014,全,東部,花蓮縣,食道,80,58.30,57.00
2014,全,東部,花蓮縣,胃,65,69.40,70.00
2014,全,東部,花蓮縣,大腸,185,64.90,65.00
2014,全,東部,花蓮縣,肝,187,65.60,64.00
2014,全,東部,花蓮縣,肺,158,67.50,67.50
2014,全,東部,花蓮縣,皮膚,95,71.90,76.00
2014,全,東部,花蓮縣,甲狀腺,30,45.60,45.00
2014,全,東部,花蓮縣,白血病,41,63.80,71.00
2014,全,東部,花蓮縣,非何杰金氏淋巴瘤,33,64.00,66.00
2014,全,東部,台東縣,口腔,135,58.60,59.00
2014,全,東部,台東縣,食道,52,57.10,54.50
2014,全,東部,台東縣,胃,54,67.70,65.50
2014,全,東部,台東縣,大腸,125,66.10,67.00
2014,全,東部,台東縣,肝,129,63.80,64.00
2014,全,東部,台東縣,肺,151,71.00,72.00
2014,全,東部,台東縣,皮膚,35,72.30,76.00
2014,全,東部,台東縣,甲狀腺,17,52.50,58.00
2014,全,東部,台東縣,白血病,26,55.20,55.00
2014,全,東部,台東縣,非何杰金氏淋巴瘤,29,60.10,63.00
